parl_id,Party,State,Office,House,Cabinet,Level,Start,Finish,Ministry_ID,Ministry_Name
"""OH4""",ALP,ACT,"Minister for Arts, Sport, the Environment, Tourism and Territories",HR,Yes,Inner,1991-12-27,1993-03-24,M0054,"54. Keating (ALP), 27 Dec 1991-24 Mar 1993"
"""4E4""",ALP,NSW,Minister for Transport and Communications,Senate,Yes,Inner,1991-12-27,1992-05-18,M0054,"54. Keating (ALP), 27 Dec 1991-24 Mar 1993"
"""4E4""",ALP,NSW,Vice-President of the Executive Council,Senate,Yes,Inner,1991-12-27,1992-05-18,M0054,"54. Keating (ALP), 27 Dec 1991-24 Mar 1993"
"""VE4""",ALP,SA,Minister for Social Security,HR,Yes,Inner,1991-12-27,1993-03-24,M0054,"54. Keating (ALP), 27 Dec 1991-24 Mar 1993"
"""9E4""",ALP,WA,Treasurer,HR,Yes,Inner,1991-12-27,1993-03-24,M0054,"54. Keating (ALP), 27 Dec 1991-24 Mar 1993"
"""QH4""",ALP,NSW,Minister for Trade and Overseas Development,HR,,Outer,1991-12-27,1993-03-24,M0054,"54. Keating (ALP), 27 Dec 1991-24 Mar 1993"
"""NJ4""",ALP,TAS,Minister for Justice and Consumer Affairs,Senate,,Outer,1991-12-27,1992-05-27,M0054,"54. Keating (ALP), 27 Dec 1991-24 Mar 1993"
"""NJ4""",ALP,TAS,Minister for Justice,Senate,,Outer,1992-05-27,1993-03-24,M0054,"54. Keating (ALP), 27 Dec 1991-24 Mar 1993"
"""4F4""",ALP,VIC,"Minister for Industry, Technology and Commerce",Senate,Yes,Inner,1991-12-27,1993-03-24,M0054,"54. Keating (ALP), 27 Dec 1991-24 Mar 1993"
"""4F4""",ALP,VIC,Leader of the Government in the Senate,Senate,Yes,Inner,1991-12-27,1993-03-24,M0054,"54. Keating (ALP), 27 Dec 1991-24 Mar 1993"
"""5H4""",ALP,VIC,Minister Assisting the Prime Minister for Multicultural Affairs,HR,Yes,Inner,1991-12-27,1993-03-24,M0054,"54. Keating (ALP), 27 Dec 1991-24 Mar 1993"
"""5H4""",ALP,VIC,"Minister for Immigration, Local Government and Ethnic Affairs",HR,Yes,Inner,1991-12-27,1993-03-24,M0054,"54. Keating (ALP), 27 Dec 1991-24 Mar 1993"
"""IJ4""",ALP,NT,Parliamentary Secretary to the Minister for Transport,HR,,ParlSec,1993-12-23,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""IJ4""",ALP,NT,"Parliamentary Secretary to the Minister for Environment, Sport and Territories",HR,,ParlSec,1993-04-14,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""IJ4""",ALP,NT,"Parliamentary Secretary to the Minister for Employment, Education and Training",HR,,ParlSec,1993-03-24,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""5K4""",ALP,NSW,Minister for Sport and Territories,Senate,,Outer,1994-03-01,1994-03-25,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""5K4""",ALP,NSW,Minister for Defence Science and Personnel,Senate,,Outer,1993-03-24,1994-03-25,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""5K4""",ALP,NSW,Minister for Veterans' Affairs,Senate,,Outer,1993-03-24,1994-03-25,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""5K4""",ALP,NSW,"Minister for the Environment, Sport and Territories",Senate,Yes,Inner,1994-03-25,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""DT4""",ALP,VIC,Minister for Primary Industries and Energy,HR,Yes,Inner,1993-03-24,1993-12-23,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""DT4""",ALP,VIC,"Minister for Employment, Education and Training",HR,Yes,Inner,1993-12-23,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""ZW4""",ALP,TAS,Parliamentary Secretary to the Minister for Primary Industries and Energy,Senate,,ParlSec,1993-03-24,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""ET4""",ALP,QLD,Parliamentary Secretary to the Minister for Defence,HR,,ParlSec,1994-03-25,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""RH4""",ALP,TAS,Attorney-General,HR,,Outer,1993-04-01,1993-04-27,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""RH4""",ALP,TAS,Minister for Justice,HR,,Outer,1993-03-24,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""5I4""",ALP,ACT,Minister for Administrative Services,Senate,Yes,Inner,1994-01-30,1994-03-25,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""5I4""",ALP,ACT,Minister for Arts and Administrative Services,Senate,Yes,Inner,1993-03-24,1994-01-30,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""5I4""",ALP,ACT,Minister for Trade,Senate,Yes,Inner,1994-01-30,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""UI4""",ALP,VIC,Deputy Leader of the Government in the Senate,Senate,Yes,Inner,1993-03-24,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""UI4""",ALP,VIC,Minister for Defence,Senate,Yes,Inner,1993-03-24,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""PE4""",ALP,WA,Deputy Prime Minister,HR,Yes,Inner,1995-06-20,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""PE4""",ALP,WA,"Minister for Employment, Education and Training",HR,Yes,Inner,1993-03-24,1993-12-23,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""PE4""",ALP,WA,Minister for Finance,HR,Yes,Inner,1993-12-23,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""XS4""",ALP,WA,Minister Assisting the Prime Minister for the Status of Women,HR,Yes,Inner,1994-03-25,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""XS4""",ALP,WA,Minister for Human Services and Health,HR,Yes,Inner,1994-03-25,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""XE4""",ALP,SA,Minister Assisting the Prime Minister for Multicultural Affairs,Senate,Yes,Inner,1993-03-24,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""XE4""",ALP,SA,Minister for Immigration and Ethnic Affairs,Senate,Yes,Inner,1993-03-24,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""RF4""",ALP,WA,"Minister for Industry, Technology and Regional Development",Senate,Yes,Inner,1994-01-30,1994-03-25,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""RF4""",ALP,WA,Minister for Trade,Senate,Yes,Inner,1993-03-24,1994-01-30,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""RF4""",ALP,WA,Minister Assisting the Prime Minister for Science,Senate,Yes,Inner,1994-03-25,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""RF4""",ALP,WA,"Minister for Industry, Science and Technology",Senate,Yes,Inner,1994-03-25,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""6J4""",ALP,QLD,Parliamentary Secretary to the Minister for Arts and Administrative Services,HR,,ParlSec,1993-12-23,1994-01-30,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""6J4""",ALP,QLD,Parliamentary Secretary to the Minister for Administrative Services,HR,,ParlSec,1994-01-30,1994-03-25,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""6J4""",ALP,QLD,Parliamentary Secretary to the Minister for Social Security,HR,,ParlSec,1993-03-24,1994-03-25,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""6J4""",ALP,QLD,Minister for Veterans' Affairs,HR,,Outer,1994-03-25,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""5T4""",ALP,NSW,Minister Assisting the Prime Minister for Public Service Matters,HR,Yes,Inner,1993-03-24,1993-12-23,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""5T4""",ALP,NSW,Minister for Transport,HR,,Outer,1993-12-23,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""5T4""",ALP,NSW,Minister for Industrial Relations,HR,Yes,Inner,1993-03-24,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""7T4""",ALP,NSW,"Parliamentary Secretary to the Minister for Environment, Sport and Territories",HR,,ParlSec,1993-12-23,1994-03-25,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""7T4""",ALP,NSW,Parliamentary Secretary to the Minister for Arts and Administrative Services,HR,,ParlSec,1993-03-24,1993-12-23,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""7T4""",ALP,NSW,Parliamentary Secretary to the Minister for Social Security,HR,,ParlSec,1994-03-25,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""ZF4""",ALP,SA,Minister Assisting the Prime Minister for the Status of Women,Senate,,Outer,1993-03-24,1993-12-23,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""ZF4""",ALP,SA,Minister for Family Services,Senate,,Outer,1993-03-24,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""4J4""",ALP,SA,Minister Assisting the Prime Minister for Science,Senate,,Outer,1993-03-24,1994-03-25,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""4J4""",ALP,SA,Minister for Science and Small Business,Senate,,Outer,1993-03-24,1994-03-25,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""4J4""",ALP,SA,"Minister for Small Business, Customs and Construction",Senate,,Outer,1994-03-25,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""MG4""",ALP,NSW,Minister for Communications,HR,Yes,Inner,1993-12-23,1994-01-30,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""MG4""",ALP,NSW,Minister for Resources,HR,Yes,Inner,1993-03-24,1993-12-23,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""MG4""",ALP,NSW,Minister for Communications and the Arts,HR,Yes,Inner,1994-01-30,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""MG4""",ALP,NSW,Minister for Tourism,HR,Yes,Inner,1993-03-24,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""QJ4""",ALP,VIC,"Parliamentary Secretary to the Minister for Housing, Local Government and Human Services",HR,,ParlSec,1993-12-23,1994-03-25,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""QJ4""",ALP,VIC,"Parliamentary Secretary to the Minister for Housing, Local Government and Community Services",HR,,ParlSec,1993-03-24,1993-12-23,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""QJ4""",ALP,VIC,Parliamentary Secretary to the Minister for Health,HR,,ParlSec,1993-03-24,1994-03-25,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""QJ4""",ALP,VIC,Parliamentary Secretary to the Minister for Human Services and Health,HR,,ParlSec,1994-03-25,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""QJ4""",ALP,VIC,Parliamentary Secretary to the Prime Minister,HR,,ParlSec,1993-12-23,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""CE4""",ALP,VIC,Parliamentary Secretary to the Minister for Transport and Communications,HR,,ParlSec,1993-03-24,1993-12-23,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""VD4""",ALP,VIC,Leader of the Government in the Senate,Senate,Yes,Inner,1993-03-24,1996-02-06,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""VD4""",ALP,VIC,Minister for Foreign Affairs,Senate,Yes,Inner,1993-03-24,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""MD4""",ALP,NSW,Minister for Social Security,HR,Yes,Inner,1993-03-24,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""QE4""",ALP,QLD,Minister for Communications,HR,,Outer,1993-03-24,1993-12-23,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""QE4""",ALP,QLD,Minister for Resources,HR,,Outer,1993-12-23,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""ZJ4""",ALP,VIC,Minister for Finance,HR,Yes,Inner,1993-03-24,1993-12-23,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""ZJ4""",ALP,VIC,Treasurer,HR,Yes,Inner,1993-12-23,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""OF4""",ALP,NT,Minister for Transport and Communications,Senate,Yes,Inner,1993-03-24,1993-12-23,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""OF4""",ALP,NT,Minister for Primary Industries and Energy,Senate,Yes,Inner,1993-12-23,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""NH4""",ALP,NSW,Prime Minister,HR,Yes,Inner,1993-03-24,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""JH4""",ALP,QLD,Parliamentary Secretary to the Treasurer,HR,,ParlSec,1993-03-24,1993-12-23,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""OG4""",ALP,QLD,"Parliamentary Secretary to the Minister for Industry, Technology and Regional Development",HR,,ParlSec,1993-03-24,1994-03-25,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""9T4""",ALP,NSW,Special Minister of State,HR,,Outer,1993-03-24,1994-03-25,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""9T4""",ALP,NSW,Vice-President of the Executive Council,HR,,Outer,1993-03-24,1994-03-25,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""0H4""",ALP,VIC,"Minister for Industry, Technology and Regional Development",HR,Yes,Inner,1993-03-24,1994-01-23,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""EH4""",ALP,VIC,"Minister for Housing, Local Government and Human Services",HR,Yes,Inner,1993-12-23,1994-03-25,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""EH4""",ALP,VIC,"Minister for Housing, Local Government and Community Services",HR,Yes,Inner,1993-03-24,1993-12-23,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""EH4""",ALP,VIC,Deputy Prime Minister,HR,Yes,Inner,1993-03-24,1995-06-20,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""SI4""",ALP,NSW,Parliamentary Secretary to the Minister for Defence,HR,,ParlSec,1993-03-24,1994-03-25,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""OH4""",ALP,ACT,Minister Assisting the Prime Minister for the Status of Women,HR,Yes,Inner,1993-12-23,1994-03-01,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""OH4""",ALP,ACT,"Minister for the Environment, Sport and Territories",HR,Yes,Inner,1993-03-24,1994-03-01,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""4E4""",ALP,NSW,"Minister for the Environment, Sport and Territories",Senate,Yes,Inner,1994-03-01,1994-03-25,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""4E4""",ALP,NSW,Minister for Health,Senate,Yes,Inner,1993-03-24,1994-03-25,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""9E4""",ALP,WA,Treasurer,HR,Yes,Inner,1993-03-24,1993-12-23,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""RE4""",ALP,SA,Minister for Development Co-operation and Pacific Island Affairs,HR,,Outer,1993-03-24,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""WF4""",ALP,QLD,Parliamentary Secretary to the Minister for Housing and Regional Development,HR,,ParlSec,1994-03-25,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""7G4""",ALP,SA,Parliamentary Secretary to the Attorney-General,HR,,ParlSec,1993-03-24,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""6T4""",ALP,NSW,Parliamentary Secretary to the Treasurer,HR,,ParlSec,1993-12-23,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""HG4""",ALP,NSW,"Minister for Schools, Vocational Education and Training",HR,,Outer,1993-03-24,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""QG4""",ALP,WA,Minister Assisting the Treasurer,HR,,Outer,1993-03-24,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""JH4""",ALP,QLD,Special Minister of State,HR,,Outer,1994-03-25,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""JH4""",ALP,QLD,Vice-President of the Executive Council,HR,,Outer,1994-03-25,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""JH4""",ALP,QLD,Assistant Minister for Industrial Relations,HR,,Outer,1993-12-23,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""JH4""",ALP,QLD,Minister Assisting the Prime Minister for Public Service Matters,HR,,Outer,1993-12-23,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""LG4""",ALP,QLD,Attorney-General,HR,Yes,Inner,1993-04-27,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""OG4""",ALP,QLD,"Parliamentary Secretary to the Minister for Industry, Science and Technology",HR,,ParlSec,1994-03-25,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""RJ4""",ALP,NSW,Minister for Aboriginal and Torres Strait Islander Affairs,HR,,Outer,1993-03-24,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""9T4""",ALP,NSW,Minister for Administrative Services,HR,,Outer,1994-03-25,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""EH4""",ALP,VIC,Minister for Housing and Regional Development,HR,Yes,Inner,1994-03-25,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""ZH4""",ALP,NSW,Minister for Consumer Affairs,HR,,Outer,1993-03-24,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""SI4""",ALP,NSW,Minister for Defence Science and Personnel,HR,,Outer,1994-03-25,1996-03-11,M0055,"55. Keating (ALP), 24 Mar 1993-11 Mar 1996"
"""EZ5""",LP,NSW,"Parliamentary Secretary to the Minister for Employment, Education, Training and Youth Affairs",HR,,ParlSec,1996-03-11,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""SE4""",LP,NSW,"Minister for Defence Industry, Science and Personnel",HR,,Outer,1996-03-11,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""YW4""",LP,QLD,Parliamentary Secretary to the Minister for the Environment,Senate,,ParlSec,1996-11-11,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""XT4""",LP,VIC,Parliamentary Secretary to the Minister for Transport and Regional Development,HR,,ParlSec,1996-10-14,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""0J4""",LP,NSW,Minister for Administrative Services,HR,,Outer,1997-09-25,1997-10-09,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""0J4""",LP,NSW,Minister for Immigration and Multicultural Affairs,HR,,Outer,1996-03-11,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""YT4""",LP,QLD,Minister for Veterans' Affairs,HR,,Outer,1996-03-11,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""GT4""",NP,QLD,Minister for Customs and Consumer Affairs,HR,,Outer,1997-10-09,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""4V5""",LP,WA,Minister for the Status of Women,HR,,Outer,1997-10-09,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""4V5""",LP,WA,Minister for Family Services,HR,,Outer,1996-03-11,1997-10-09,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""ZT4""",LP,QLD,"Minister for Regional Development, Territories and Local Government",HR,,Outer,1997-10-09,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""JX4""",LP,SA,Minister Assisting the Prime Minister,Senate,,Outer,1997-10-09,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""JX4""",LP,SA,Special Minister of State,Senate,,Outer,1997-10-09,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""JX4""",LP,SA,Parliamentary Secretary to the Prime Minister,Senate,,ParlSec,1996-03-11,1997-10-09,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""GX5""",LP,VIC,Parliamentary Secretary to the Minister for Primary Industries and Energy,Senate,,ParlSec,1997-10-09,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""CT4""",LP,VIC,Treasurer,HR,Yes,Inner,1996-03-11,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""9X5""",LP,WA,Minister Assisting the Attorney-General,Senate,,Outer,1997-07-18,1997-10-09,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""9X5""",LP,WA,Minister for Customs and Consumer Affairs,Senate,,Outer,1997-07-18,1997-10-09,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""9X5""",LP,WA,Parliamentary Secretary to the Attorney-General,Senate,,ParlSec,1997-02-13,1997-07-18,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""9X5""",LP,WA,Parliamentary Secretary to the Minister for Health and Family Services,Senate,,ParlSec,1997-02-13,1997-07-18,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""9X5""",LP,WA,"Minister for Schools, Vocational Education and Training",Senate,,Outer,1997-10-09,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""SU5""",NP,NSW,Minister for Transport and Regional Development,HR,Yes,Inner,1997-10-09,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""4G4""",LP,SA,Minister for Foreign Affairs,HR,Yes,Inner,1996-03-11,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""WW4""",LP,VIC,Parliamentary Secretary to the Minister for Social Security,Senate,,ParlSec,1996-03-11,1996-10-14,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""WW4""",LP,VIC,Assistant Treasurer,Senate,,Outer,1996-10-14,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""XH4""",NP,VIC,Minister for Science and Technology,HR,,Outer,1996-03-11,1997-10-09,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""ZD4""",LP,NSW,Prime Minister,HR,Yes,Inner,1996-03-11,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""4K4""",NP,NSW,Minister for Transport and Regional Development,HR,Yes,Inner,1997-09-25,1997-10-09,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""4K4""",NP,NSW,Minister for Primary Industries and Energy,HR,Yes,Inner,1996-03-11,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""SD4""",LP,NSW,Parliamentary Secretary to the Minister for Workplace Relations and Small Business,HR,,ParlSec,1997-07-11,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""MH4""",LP,QLD,Minister for Administrative Services,HR,,Outer,1996-03-11,1997-09-25,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""RI4""",LP,WA,Minister for Small Business and Consumer Affairs,HR,,Outer,1996-03-11,1997-07-18,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""H15""",LP,WA,"Parliamentary Secretary to the Minister for Sport, Territories and Local Government",Senate,,ParlSec,1996-03-11,1996-11-11,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""H15""",LP,WA,Parliamentary Secretary to the Minister for the Environment,Senate,,ParlSec,1996-03-11,1996-11-11,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""H15""",LP,WA,Parliamentary Secretary to the Treasurer,Senate,,ParlSec,1996-11-11,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""7E4""",LP,SA,Minister for Justice,Senate,,Outer,1997-10-09,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""7E4""",LP,SA,"Minister for Employment, Education, Training and Youth Affairs",Senate,Yes,Inner,1996-03-11,1997-10-09,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""BH4""",LP,SA,Minister for the Environment,Senate,Yes,Inner,1996-03-11,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""BH4""",LP,SA,Leader of the Government in the Senate,Senate,Yes,Inner,1996-03-11,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""8V5""",LP,SA,Parliamentary Secretary to the Minister for Health and Family Services,HR,,ParlSec,1997-07-11,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""BT4""",LP,VIC,Minister Assisting the Prime Minister for the Public Service,HR,,Outer,1996-03-11,1996-03-17,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
"""BT4""",LP,VIC,"Minister for Employment, Education, Training and Youth Affairs",HR,Yes,Inner,1997-10-09,1998-10-21,M0056,"56. Howard (LP-NP), 11 Mar 1996-21 Oct 1998"
